CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
13142,20,1,307.09,3,1,2,312,Lost/Inactive
15087,282,1,306.94,1,1,2,112,At Risk
17551,360,1,306.84,1,1,2,112,At Risk
16668,16,6,306.72,4,4,2,442,Loyal Customers
17334,38,3,306.6,3,3,2,332,Loyal Customers
13718,159,2,306.55,1,2,2,122,At Risk
17157,173,3,306.55,1,3,2,132,Loyal Customers
15659,44,1,306.45,3,1,2,312,Lost/Inactive
17176,202,1,306.13,1,1,2,112,At Risk
15219,177,1,305.75,1,1,2,112,At Risk
12785,151,2,305.71,2,2,2,222,At Risk
16796,31,1,305.62,3,1,2,312,Lost/Inactive
16181,74,1,305.54,2,1,2,212,At Risk
13045,335,1,305.28,1,1,2,112,At Risk
12623,129,1,305.1,2,1,2,212,At Risk
13667,150,1,305.02,2,1,2,212,At Risk
17941,336,1,304.56,1,1,2,112,At Risk
15163,19,2,304.47,4,2,2,422,Lost/Inactive
18185,250,1,304.25,1,1,2,112,At Risk
17732,666,1,303.97,1,1,2,112,At Risk
13343,173,2,303.93,1,2,2,122,At Risk
16400,184,1,303.93,1,1,2,112,At Risk
13083,76,2,303.75,2,2,2,222,At Risk
16689,76,3,303.26,2,3,2,232,Loyal Customers
17433,1,1,303.16,4,1,2,412,Lost/Inactive
15060,10,4,303.09,4,3,2,432,Loyal Customers
16425,69,1,302.7,2,1,2,212,At Risk
14248,319,1,302.58,1,1,2,112,At Risk
18165,178,1,302.46,1,1,2,112,At Risk
16104,91,1,302.36,2,1,2,212,At Risk
15308,68,2,302.27,2,2,2,222,At Risk
15054,13,2,302.1,4,2,2,422,Lost/Inactive
16715,79,1,301.72,2,1,2,212,At Risk
15667,40,1,301.32,3,1,2,312,Lost/Inactive
15148,11,1,301.29,4,1,2,412,Lost/Inactive
15623,142,1,301.03,2,1,2,212,At Risk
17978,454,1,300.92,1,1,2,112,At Risk
16430,58,1,300.85,2,1,2,212,At Risk
16479,11,2,300.83,4,2,2,422,Lost/Inactive
14762,264,1,300.52,1,1,2,112,At Risk
13304,352,1,300.42,1,1,2,112,At Risk
15254,246,1,300.36,1,1,2,112,At Risk
12852,291,2,299.75,1,2,2,122,At Risk
16402,265,2,299.6,1,2,2,122,At Risk
13863,128,2,299.56,2,2,2,222,At Risk
18215,31,1,299.34,3,1,2,312,Lost/Inactive
17124,157,1,298.89,1,1,2,112,At Risk
17255,41,2,298.41,3,2,2,322,Lost/Inactive
17824,52,1,298.4,3,1,2,312,Lost/Inactive
17678,264,1,298.11,1,1,2,112,At Risk
12881,98,1,298,2,1,2,212,At Risk
13466,101,2,297.95,2,2,2,222,At Risk
18220,227,2,297.78,1,2,2,122,At Risk
18053,71,2,297.07,2,2,2,222,At Risk
15857,19,1,297,4,1,2,412,Lost/Inactive
13708,272,1,296.88,1,1,2,112,At Risk
14985,199,2,296.75,1,2,2,122,At Risk
18059,10,4,296.71,4,3,2,432,Loyal Customers
13441,92,1,296.64,2,1,2,212,At Risk
13751,289,1,296.25,1,1,2,112,At Risk
13504,183,1,295.93,1,1,2,112,At Risk
17912,311,6,295.61,1,4,2,142,Loyal Customers
16781,454,2,294.65,1,2,2,122,At Risk
13573,51,2,294.4,3,2,2,322,Lost/Inactive
14747,189,2,294.3,1,2,2,122,At Risk
17506,71,2,294.29,2,2,2,222,At Risk
15732,35,2,294.12,3,2,2,322,Lost/Inactive
17531,32,2,293.45,3,2,1,321,Lost/Inactive
17163,22,2,293.1,3,2,1,321,Lost/Inactive
15545,55,2,292.72,3,2,1,321,Lost/Inactive
16721,263,1,292.47,1,1,1,111,At Risk
16956,10,2,292.34,4,2,1,421,Lost/Inactive
13259,91,1,292.32,2,1,1,211,At Risk
13502,17,3,292,4,3,1,431,Loyal Customers
13449,24,1,291.88,3,1,1,311,Lost/Inactive
13745,33,2,291.54,3,2,1,321,Lost/Inactive
13544,40,2,291.41,3,2,1,321,Lost/Inactive
14656,170,2,291.05,1,2,1,121,At Risk
13479,199,3,291,1,3,1,131,Loyal Customers
14947,73,2,290.82,2,2,1,221,At Risk
17691,359,2,290.4,1,2,1,121,At Risk
16526,172,1,290.36,1,1,1,111,At Risk
17081,26,2,290.16,3,2,1,321,Lost/Inactive
14784,27,2,289.99,3,2,1,321,Lost/Inactive
17464,247,1,289.96,1,1,1,111,At Risk
14339,36,4,289.91,3,3,1,331,Loyal Customers
14953,26,1,289.82,3,1,1,311,Lost/Inactive
14162,174,2,289.36,1,2,1,121,At Risk
16125,516,1,289.35,1,1,1,111,At Risk
14549,342,1,289.24,1,1,1,111,At Risk
17501,280,2,288.6,1,2,1,121,At Risk
16808,68,2,288.42,2,2,1,221,At Risk
15396,113,1,288.18,2,1,1,211,At Risk
17977,60,1,288.14,2,1,1,211,At Risk
17760,22,2,287.59,3,2,1,321,Lost/Inactive
16432,183,1,287.4,1,1,1,111,At Risk
16998,130,6,287.02,2,4,1,241,Loyal Customers
13760,55,2,286.79,3,2,1,321,Lost/Inactive
16555,110,2,285.89,2,2,1,221,At Risk
14660,87,2,285.74,2,2,1,221,At Risk
17080,23,3,285.5,3,3,1,331,Loyal Customers
16429,107,1,284.55,2,1,1,211,At Risk
13439,256,1,283.71,1,1,1,111,At Risk
17783,73,2,283.47,2,2,1,221,At Risk
17251,363,1,283.28,1,1,1,111,At Risk
17694,142,1,283.12,2,1,1,211,At Risk
13754,33,2,282.6,3,2,1,321,Lost/Inactive
13177,183,1,282.45,1,1,1,111,At Risk
17247,16,1,282.19,4,1,1,411,Lost/Inactive
16557,25,2,281.85,3,2,1,321,Lost/Inactive
17403,274,1,281.62,1,1,1,111,At Risk
16848,53,1,281.42,3,1,1,311,Lost/Inactive
16292,63,2,280.9,2,2,1,221,At Risk
14242,235,2,280.55,1,2,1,121,At Risk
13606,60,3,280.54,2,3,1,231,Loyal Customers
16149,143,2,280.52,2,2,1,221,At Risk
14975,58,1,279.94,2,1,1,211,At Risk
15556,25,1,279.77,3,1,1,311,Lost/Inactive
14480,12,1,279.05,4,1,1,411,Lost/Inactive
17786,86,2,278.74,2,2,1,221,At Risk
14850,342,2,278.15,1,2,1,121,At Risk
14908,75,1,277.8,2,1,1,211,At Risk
15279,355,2,277.41,1,2,1,121,At Risk
17968,697,1,277.35,1,1,1,111,At Risk
13803,256,1,277.07,1,1,1,111,At Risk
15355,54,2,277.05,3,2,1,321,Lost/Inactive
16883,218,2,276.73,1,2,1,121,At Risk
13272,31,2,276.56,3,2,1,321,Lost/Inactive
14508,23,2,276.42,3,2,1,321,Lost/Inactive
12750,277,1,275.88,1,1,1,111,At Risk
16810,193,2,275.64,1,2,1,121,At Risk
16297,35,4,275.4,3,3,1,331,Loyal Customers
14512,218,2,275.28,1,2,1,121,At Risk
12703,72,2,274.7,2,2,1,221,At Risk
18190,193,3,274.51,1,3,1,131,Loyal Customers
16313,50,2,274.15,3,2,1,321,Lost/Inactive
16727,424,1,272.82,1,1,1,111,At Risk
17254,16,2,272.44,4,2,1,421,Lost/Inactive
13085,217,3,272.38,1,3,1,131,Loyal Customers
17498,76,1,272.22,2,1,1,211,At Risk
14819,183,2,272.07,1,2,1,121,At Risk
13917,50,2,272.04,3,2,1,321,Lost/Inactive
14816,198,1,271.85,1,1,1,111,At Risk
13058,0,3,271.4,4,3,1,431,Loyal Customers
13837,5,2,271.24,4,2,1,421,Lost/Inactive
17767,16,1,271.2,4,1,1,411,Lost/Inactive
17496,359,1,271.05,1,1,1,111,At Risk
17011,90,1,270.9,2,1,1,211,At Risk
16648,43,2,270.86,3,2,1,321,Lost/Inactive
15774,303,1,270.8,1,1,1,111,At Risk
13533,65,3,270.79,2,3,1,231,Loyal Customers
14520,120,2,270.6,2,2,1,221,At Risk
13242,66,3,270.4,2,3,1,231,Loyal Customers
17094,319,2,270.2,1,2,1,121,At Risk
15609,65,2,270.03,2,2,1,221,At Risk
14727,68,1,268.58,2,1,1,211,At Risk
15408,265,1,267.18,1,1,1,111,At Risk
17550,67,3,267.16,2,3,1,231,Loyal Customers
15320,45,1,267.13,3,1,1,311,Lost/Inactive
17708,218,2,267.08,1,2,1,121,At Risk
15517,234,1,267.03,1,1,1,111,At Risk
16451,88,1,266.97,2,1,1,211,At Risk
14863,60,1,266.76,2,1,1,211,At Risk
15119,128,1,266.4,2,1,1,211,At Risk
12962,114,2,266.39,2,2,1,221,At Risk
15019,267,1,266,1,1,1,111,At Risk
17636,20,2,265.93,3,2,1,321,Lost/Inactive
14068,321,1,265.85,1,1,1,111,At Risk
17430,152,2,265.76,1,2,1,121,At Risk
14423,219,1,265.2,1,1,1,111,At Risk
13973,288,1,264.7,1,1,1,111,At Risk
18108,220,2,264.65,1,2,1,121,At Risk
15912,179,2,264.62,1,2,1,121,At Risk
14452,11,2,264.44,4,2,1,421,Lost/Inactive
13369,355,2,263.75,1,2,1,121,At Risk
15894,254,2,263.55,1,2,1,121,At Risk
12492,106,2,263.21,2,2,1,221,At Risk
16936,26,1,262.68,3,1,1,311,Lost/Inactive
17194,37,2,262.62,3,2,1,321,Lost/Inactive
16413,57,1,262.2,2,1,1,211,At Risk
17385,15,1,261.11,4,1,1,411,Lost/Inactive
13189,19,2,260.68,4,2,1,421,Lost/Inactive
14053,155,2,260.25,1,2,1,121,At Risk
15014,44,2,260.17,3,2,1,321,Lost/Inactive
15143,226,1,259.45,1,1,1,111,At Risk
14149,35,3,259.43,3,3,1,331,Loyal Customers
16217,128,4,259.39,2,3,1,231,Loyal Customers
17125,51,1,259.35,3,1,1,311,Lost/Inactive
13127,78,1,259.17,2,1,1,211,At Risk
16447,136,1,259.01,2,1,1,211,At Risk
15577,33,3,258.88,3,3,1,331,Loyal Customers
14915,86,3,258.83,2,3,1,231,Loyal Customers
14350,68,2,258.7,2,2,1,221,At Risk
13277,16,4,258.4,4,3,1,431,Loyal Customers
13227,202,1,257.7,1,1,1,111,At Risk
14375,157,1,257.68,1,1,1,111,At Risk
13626,340,1,257.23,1,1,1,111,At Risk
12430,44,1,256.4,3,1,1,311,Lost/Inactive
13806,153,1,256.38,1,1,1,111,At Risk
17896,24,1,256.32,3,1,1,311,Lost/Inactive
14761,0,2,255.9,4,2,1,421,Lost/Inactive
15277,47,1,255.9,3,1,1,311,Lost/Inactive
14881,20,1,255.4,3,1,1,311,Lost/Inactive
16226,204,3,255.12,1,3,1,131,Loyal Customers
15261,136,1,254.82,2,1,1,211,At Risk
13121,270,2,254.73,1,2,1,121,At Risk
12604,80,2,254.18,2,2,1,221,At Risk
14765,60,3,254.11,2,3,1,231,Loyal Customers
15689,2,2,254.1,4,2,1,421,Lost/Inactive
12829,162,3,253.05,1,3,1,131,Loyal Customers
15759,219,3,253.04,1,3,1,131,Loyal Customers
17860,546,1,252.8,1,1,1,111,At Risk
15035,31,1,252.73,3,1,1,311,Lost/Inactive
13404,35,2,252.49,3,2,1,321,Lost/Inactive
15346,39,1,252.42,3,1,1,311,Lost/Inactive
18009,236,2,252.24,1,2,1,121,At Risk
13645,32,1,252.1,3,1,1,311,Lost/Inactive
13711,219,2,252.06,1,2,1,121,At Risk
16836,40,2,251.87,3,2,1,321,Lost/Inactive
17155,18,2,251.7,4,2,1,421,Lost/Inactive
16976,268,1,251.52,1,1,1,111,At Risk
16024,13,1,251.24,4,1,1,411,Lost/Inactive
13512,261,1,251.21,1,1,1,111,At Risk
14764,44,2,250.55,3,2,1,321,Lost/Inactive
13207,3,2,250.26,4,2,1,421,Lost/Inactive
16596,16,2,250.15,4,2,1,421,Lost/Inactive
17303,362,1,250.04,1,1,1,111,At Risk
15510,331,1,250,1,1,1,111,At Risk
17456,454,1,249.86,1,1,1,111,At Risk
17190,0,3,249.74,4,3,1,431,Loyal Customers
18005,48,2,249.72,3,2,1,321,Lost/Inactive
17111,48,1,248.61,3,1,1,311,Lost/Inactive
13061,73,1,248.61,2,1,1,211,At Risk
18212,327,1,248.42,1,1,1,111,At Risk
16510,666,1,248.1,1,1,1,111,At Risk
15097,212,1,248.08,1,1,1,111,At Risk
13592,66,4,247.96,2,3,1,231,Loyal Customers
15107,39,8,247.66,3,4,1,341,Loyal Customers
13349,11,1,247.32,4,1,1,411,Lost/Inactive
14658,118,2,247.15,2,2,1,221,At Risk
17051,195,1,247.14,1,1,1,111,At Risk
15783,11,1,246.3,4,1,1,411,Lost/Inactive
17278,6,1,246.04,4,1,1,411,Lost/Inactive
12908,0,4,246,4,3,1,431,Loyal Customers
16778,68,2,245.94,2,2,1,221,At Risk
17771,57,2,245.81,2,2,1,221,At Risk
12660,12,1,245.1,4,1,1,411,Lost/Inactive
15118,135,1,244.8,2,1,1,211,At Risk
16601,41,1,244.8,3,1,1,311,Lost/Inactive
16528,181,1,244.41,1,1,1,111,At Risk
17892,57,3,244.1,2,3,1,231,Loyal Customers
17925,666,1,244.08,1,1,1,111,At Risk
13103,40,1,243.94,3,1,1,311,Lost/Inactive
16793,58,1,243.84,2,1,1,211,At Risk
16048,86,3,243.69,2,3,1,231,Loyal Customers
13886,72,1,243.56,2,1,1,211,At Risk
15634,18,1,243.55,4,1,1,411,Lost/Inactive
17339,184,2,243.36,1,2,1,121,At Risk
17908,697,1,243.28,1,1,1,111,At Risk
14647,202,1,243.22,1,1,1,111,At Risk
16215,81,1,242.35,2,1,1,211,At Risk
16330,18,4,242.21,4,3,1,431,Loyal Customers
15776,134,1,241.62,2,1,1,211,At Risk
14523,109,1,241.09,2,1,1,211,At Risk
16427,264,2,241.06,1,2,1,121,At Risk
15286,50,1,240.55,3,1,1,311,Lost/Inactive
15154,75,2,240.27,2,2,1,221,At Risk
13565,20,2,240.22,3,2,1,321,Lost/Inactive
17256,108,2,240,2,2,1,221,At Risk
17181,58,2,239.92,2,2,1,221,At Risk
15690,101,2,239.76,2,2,1,221,At Risk
13570,67,1,239.49,2,1,1,211,At Risk
17684,44,1,239.41,3,1,1,311,Lost/Inactive
16756,96,1,239.4,2,1,1,211,At Risk
18270,241,3,238.95,1,3,1,131,Loyal Customers
12561,69,1,238.85,2,1,1,211,At Risk
15850,20,2,238.85,3,2,1,321,Lost/Inactive
12718,72,1,238.25,2,1,1,211,At Risk
17877,171,1,237.61,1,1,1,111,At Risk
15457,263,1,237.07,1,1,1,111,At Risk
18024,64,3,236.78,2,3,1,231,Loyal Customers
12732,180,1,236.26,1,1,1,111,At Risk
16026,44,1,236.09,3,1,1,311,Lost/Inactive
13187,192,1,236.02,1,1,1,111,At Risk
15598,51,3,235.68,3,3,1,331,Loyal Customers
15462,144,3,234.6,2,3,1,231,Loyal Customers
14473,75,2,234.34,2,2,1,221,At Risk
17060,267,1,234.24,1,1,1,111,At Risk
16961,117,1,234.17,2,1,1,211,At Risk
12736,39,1,234,3,1,1,311,Lost/Inactive
15483,267,4,233.81,1,3,1,131,Loyal Customers
13348,183,1,233.76,1,1,1,111,At Risk
16583,697,1,233.45,1,1,1,111,At Risk
14995,251,2,233.23,1,2,1,121,At Risk
13678,33,1,232.6,3,1,1,311,Lost/Inactive
18213,237,1,232.48,1,1,1,111,At Risk
16117,279,1,232.21,1,1,1,111,At Risk
16971,151,2,232.21,2,2,1,221,At Risk
15257,282,2,232.15,1,2,1,121,At Risk
15393,17,2,231.86,4,2,1,421,Lost/Inactive
16641,106,1,231.1,2,1,1,211,At Risk
16321,73,7,230.7,2,4,1,241,Loyal Customers
15866,102,1,230.53,2,1,1,211,At Risk
16445,182,1,230.51,1,1,1,111,At Risk
13786,516,1,230.4,1,1,1,111,At Risk
16926,638,1,230.25,1,1,1,111,At Risk
13960,22,2,230.22,3,2,1,321,Lost/Inactive
14311,36,2,229.71,3,2,1,321,Lost/Inactive
12812,45,1,229.64,3,1,1,311,Lost/Inactive
13474,237,1,229.59,1,1,1,111,At Risk
15528,255,1,229.33,1,1,1,111,At Risk
17347,87,1,228.96,2,1,1,211,At Risk
13146,27,1,228.91,3,1,1,311,Lost/Inactive
13712,159,1,228.84,1,1,1,111,At Risk
13070,193,1,228.8,1,1,1,111,At Risk
17969,167,2,228.2,1,2,1,121,At Risk
16527,82,1,228.06,2,1,1,211,At Risk
14569,120,1,227.39,2,1,1,211,At Risk
17212,254,1,226.85,1,1,1,111,At Risk
17572,72,4,226.75,2,3,1,231,Loyal Customers
16315,331,1,226.37,1,1,1,111,At Risk
16777,81,2,226.35,2,2,1,221,At Risk
12672,330,1,225.9,1,1,1,111,At Risk
17789,282,1,225.9,1,1,1,111,At Risk
14624,30,2,225.85,3,2,1,321,Lost/Inactive
14357,44,1,225.77,3,1,1,311,Lost/Inactive
12402,324,1,225.6,1,1,1,111,At Risk
14052,20,1,225.36,3,1,1,311,Lost/Inactive
16587,233,1,225.15,1,1,1,111,At Risk
17171,290,1,224.91,1,1,1,111,At Risk
15175,72,1,224.14,2,1,1,211,At Risk
16471,68,1,223.95,2,1,1,211,At Risk
16753,0,1,223.92,4,1,1,411,Lost/Inactive
14929,152,1,223.88,1,1,1,111,At Risk
13926,24,1,223.85,3,1,1,311,Lost/Inactive
18101,12,2,223.65,4,2,1,421,Lost/Inactive
15637,53,1,223.36,3,1,1,311,Lost/Inactive
17534,54,1,223.36,3,1,1,311,Lost/Inactive
13382,251,1,222.99,1,1,1,111,At Risk
15897,195,2,222.05,1,2,1,121,At Risk
14598,45,1,221.97,3,1,1,311,Lost/Inactive
14960,172,2,221.27,1,2,1,121,At Risk
16392,270,1,221.19,1,1,1,111,At Risk
13419,153,1,221.06,1,1,1,111,At Risk
15790,11,1,220.85,4,1,1,411,Lost/Inactive
18030,43,3,220.7,3,3,1,331,Loyal Customers
16482,16,1,220.62,4,1,1,411,Lost/Inactive
18114,291,1,220.1,1,1,1,111,At Risk
13079,22,5,220.1,3,4,1,341,Loyal Customers
13600,313,1,219.52,1,1,1,111,At Risk
15096,43,1,219.39,3,1,1,311,Lost/Inactive
16895,183,1,219.14,1,1,1,111,At Risk
12702,20,1,219,3,1,1,311,Lost/Inactive
14205,11,4,218.78,4,3,1,431,Loyal Customers
13669,51,2,218.55,3,2,1,321,Lost/Inactive
17619,313,1,218.52,1,1,1,111,At Risk
13428,11,1,218.47,4,1,1,411,Lost/Inactive
12574,316,1,218.45,1,1,1,111,At Risk
14570,251,2,218.06,1,2,1,121,At Risk
16634,339,2,217.9,1,2,1,121,At Risk
15554,160,1,217.2,1,1,1,111,At Risk
13739,19,1,216.9,4,1,1,411,Lost/Inactive
13503,72,1,216.85,2,1,1,211,At Risk
15460,355,1,216.76,1,1,1,111,At Risk
12897,38,2,216.5,3,2,1,321,Lost/Inactive
15604,53,1,216.39,3,1,1,311,Lost/Inactive
17436,120,2,216.3,2,2,1,221,At Risk
14104,125,2,216.21,2,2,1,221,At Risk
13858,58,1,216.17,2,1,1,211,At Risk
16179,61,1,215.83,2,1,1,211,At Risk
15052,320,1,215.78,1,1,1,111,At Risk
17580,313,3,215.72,1,3,1,131,Loyal Customers
14476,258,1,215.7,1,1,1,111,At Risk
16189,16,2,215.48,4,2,1,421,Lost/Inactive
16190,41,1,215.08,3,1,1,311,Lost/Inactive
16519,26,2,215.08,3,2,1,321,Lost/Inactive
12831,263,1,215.05,1,1,1,111,At Risk
12588,40,1,214.9,3,1,1,311,Lost/Inactive
16338,217,1,214.8,1,1,1,111,At Risk
16411,20,2,214.65,3,2,1,321,Lost/Inactive
16846,51,1,214.32,3,1,1,311,Lost/Inactive
14793,22,2,214.14,3,2,1,321,Lost/Inactive
16647,170,2,214.06,1,2,1,121,At Risk
14601,11,1,213.96,4,1,1,411,Lost/Inactive
13621,117,1,213.85,2,1,1,211,At Risk
17153,25,1,213.78,3,1,1,311,Lost/Inactive
14241,95,1,213.7,2,1,1,211,At Risk
13411,108,1,213.55,2,1,1,211,At Risk
16591,303,1,213.5,1,1,1,111,At Risk
15540,12,1,213.3,4,1,1,411,Lost/Inactive
14984,4,2,213.27,4,2,1,421,Lost/Inactive
16897,300,3,213.03,1,3,1,131,Loyal Customers
18193,3,3,212.96,4,3,1,431,Loyal Customers
16302,108,2,212.82,2,2,1,221,At Risk
17928,46,2,212.54,3,2,1,321,Lost/Inactive
15724,68,3,212.3,2,3,1,231,Loyal Customers
16017,48,1,211.88,3,1,1,311,Lost/Inactive
15703,265,1,211.5,1,1,1,111,At Risk
16415,45,1,210.35,3,1,1,311,Lost/Inactive
16356,160,4,210.32,1,3,1,131,Loyal Customers
13532,182,1,210.31,1,1,1,111,At Risk
13828,23,1,209.49,3,1,1,311,Lost/Inactive
17855,666,1,208.97,1,1,1,111,At Risk
15327,53,1,208.75,3,1,1,311,Lost/Inactive
17514,277,1,208.65,1,1,1,111,At Risk
16690,44,3,208.63,3,3,1,331,Loyal Customers
16914,274,1,208.46,1,1,1,111,At Risk
16457,219,1,208.36,1,1,1,111,At Risk
12547,198,2,207.8,1,2,1,121,At Risk
18191,262,1,207.8,1,1,1,111,At Risk
16866,64,3,207.74,2,3,1,231,Loyal Customers
16323,197,1,207.5,1,1,1,111,At Risk
16752,666,1,207.5,1,1,1,111,At Risk
17923,310,1,207.5,1,1,1,111,At Risk
13099,335,1,207.36,1,1,1,111,At Risk
15925,195,1,207.15,1,1,1,111,At Risk
15820,320,1,206.98,1,1,1,111,At Risk
18126,61,1,206.83,2,1,1,211,At Risk
14964,189,1,206.21,1,1,1,111,At Risk
18110,20,2,206.05,3,2,1,321,Lost/Inactive
13065,697,1,205.86,1,1,1,111,At Risk
17670,228,1,205.7,1,1,1,111,At Risk
17843,99,1,205.48,2,1,1,211,At Risk
15307,215,1,205.3,1,1,1,111,At Risk
15758,25,1,205.25,3,1,1,311,Lost/Inactive
13513,216,1,205.1,1,1,1,111,At Risk
15319,341,1,204.5,1,1,1,111,At Risk
16619,254,2,204.41,1,2,1,121,At Risk
17206,54,1,204.24,3,1,1,311,Lost/Inactive
13017,301,1,204,1,1,1,111,At Risk
18273,151,3,204,2,3,1,231,Loyal Customers
17187,227,1,203.95,1,1,1,111,At Risk
17889,35,2,203.87,3,2,1,321,Lost/Inactive
17394,249,1,203.87,1,1,1,111,At Risk
17891,163,1,203.86,1,1,1,111,At Risk
17376,71,2,203.2,2,2,1,221,At Risk
15723,424,1,203.1,1,1,1,111,At Risk
14381,53,1,202.68,3,1,1,311,Lost/Inactive
18169,61,1,202.65,2,1,1,211,At Risk
14385,10,3,202.11,4,3,1,431,Loyal Customers
15347,485,1,201.6,1,1,1,111,At Risk
16965,227,1,201.19,1,1,1,111,At Risk
13859,327,1,201.16,1,1,1,111,At Risk
12995,78,2,200.72,2,2,1,221,At Risk
13262,264,1,200.29,1,1,1,111,At Risk
15437,263,1,200.16,1,1,1,111,At Risk
13980,61,1,200.14,2,1,1,211,At Risk
14782,320,1,200.1,1,1,1,111,At Risk
13723,188,1,199.85,1,1,1,111,At Risk
15593,71,1,199.8,2,1,1,211,At Risk
13322,18,1,199.48,4,1,1,411,Lost/Inactive
17383,212,1,199.29,1,1,1,111,At Risk
16832,126,3,199.15,2,3,1,231,Loyal Customers
17987,157,1,198.57,1,1,1,111,At Risk
13295,360,2,197.95,1,2,1,121,At Risk
16178,139,1,197.9,2,1,1,211,At Risk
12450,174,2,197.88,1,2,1,121,At Risk
12581,40,1,197.71,3,1,1,311,Lost/Inactive
14185,9,1,197.65,4,1,1,411,Lost/Inactive
14789,29,1,197.64,3,1,1,311,Lost/Inactive
17301,22,1,197.63,3,1,1,311,Lost/Inactive
16829,186,1,197.22,1,1,1,111,At Risk
14830,54,1,197.13,3,1,1,311,Lost/Inactive
14304,38,2,197.1,3,2,1,321,Lost/Inactive
15234,129,1,197,2,1,1,211,At Risk
13436,120,1,196.89,2,1,1,211,At Risk
13978,15,2,196.79,4,2,1,421,Lost/Inactive
13284,323,2,196.15,1,2,1,121,At Risk
17660,142,1,196,2,1,1,211,At Risk
16112,70,4,195.74,2,3,1,231,Loyal Customers
13792,244,2,195.55,1,2,1,121,At Risk
14666,25,1,195.25,3,1,1,311,Lost/Inactive
15612,91,2,195.15,2,2,1,221,At Risk
14100,138,1,194.9,2,1,1,211,At Risk
16887,243,1,194.88,1,1,1,111,At Risk
17475,80,1,194.37,2,1,1,211,At Risk
12797,361,3,194.18,1,3,1,131,Loyal Customers
15683,118,1,193.75,2,1,1,211,At Risk
17343,356,1,193.64,1,1,1,111,At Risk
15198,123,2,193.64,2,2,1,221,At Risk
16847,44,1,193.44,3,1,1,311,Lost/Inactive
17608,182,2,193.42,1,2,1,121,At Risk
14806,76,1,193.39,2,1,1,211,At Risk
14801,91,1,193.14,2,1,1,211,At Risk
13568,174,1,192.85,1,1,1,111,At Risk
12522,40,2,192.72,3,2,1,321,Lost/Inactive
12791,697,1,192.6,1,1,1,111,At Risk
15909,174,1,191.94,1,1,1,111,At Risk
14966,15,1,191.32,4,1,1,411,Lost/Inactive
17988,12,8,191.17,4,4,1,441,Loyal Customers
15692,29,1,191.04,3,1,1,311,Lost/Inactive
17233,243,1,190.88,1,1,1,111,At Risk
13033,358,1,190.55,1,1,1,111,At Risk
15412,172,1,190.53,1,1,1,111,At Risk
14501,95,3,190.31,2,3,1,231,Loyal Customers
13972,71,2,190.25,2,2,1,221,At Risk
17885,13,1,190.19,4,1,1,411,Lost/Inactive
12361,288,1,189.9,1,1,1,111,At Risk
17166,197,3,189.49,1,3,1,131,Loyal Customers
13663,180,1,189.47,1,1,1,111,At Risk
18045,46,1,189.4,3,1,1,311,Lost/Inactive
16448,199,1,188.89,1,1,1,111,At Risk
14697,219,2,188.61,1,2,1,121,At Risk
12893,90,1,188.14,2,1,1,211,At Risk
17781,254,2,188.02,1,2,1,121,At Risk
14722,148,1,187.92,2,1,1,211,At Risk
17279,58,1,187.83,2,1,1,211,At Risk
16900,12,5,187.69,4,4,1,441,Loyal Customers
18013,156,2,187.29,1,2,1,121,At Risk
16124,317,2,187.15,1,2,1,121,At Risk
17693,137,3,187.02,2,3,1,231,Loyal Customers
14551,19,2,186.23,4,2,1,421,Lost/Inactive
15567,19,1,186.01,4,1,1,411,Lost/Inactive
12641,116,1,185.9,2,1,1,211,At Risk
17574,36,1,185.65,3,1,1,311,Lost/Inactive
17010,17,2,185.46,4,2,1,421,Lost/Inactive
14199,219,1,185.4,1,1,1,111,At Risk
16097,241,1,185.05,1,1,1,111,At Risk
13482,233,1,184.64,1,1,1,111,At Risk
17680,24,1,184.4,3,1,1,311,Lost/Inactive
16433,29,1,184.26,3,1,1,311,Lost/Inactive
15124,23,2,184.19,3,2,1,321,Lost/Inactive
16680,44,1,183.7,3,1,1,311,Lost/Inactive
14059,267,1,183.6,1,1,1,111,At Risk
13460,50,2,183.44,3,2,1,321,Lost/Inactive
13059,250,1,183.4,1,1,1,111,At Risk
15746,135,2,182.96,2,2,1,221,At Risk
17772,11,2,182.77,4,2,1,421,Lost/Inactive
14082,424,1,182.25,1,1,1,111,At Risk
14087,151,2,181.67,2,2,1,221,At Risk
18119,516,1,181.12,1,1,1,111,At Risk
16594,76,1,181.09,2,1,1,211,At Risk
15886,61,1,181.09,2,1,1,211,At Risk
15945,454,1,181,1,1,1,111,At Risk
15292,202,1,180.94,1,1,1,111,At Risk
16835,277,2,180.85,1,2,1,121,At Risk
18280,160,1,180.6,1,1,1,111,At Risk
13710,121,1,180.48,2,1,1,211,At Risk
15041,171,1,180.35,1,1,1,111,At Risk
12622,233,1,180.1,1,1,1,111,At Risk
12586,18,2,179.94,4,2,1,421,Lost/Inactive
18147,46,2,179.34,3,2,1,321,Lost/Inactive
15895,150,1,179.17,2,1,1,211,At Risk
15454,363,1,179.1,1,1,1,111,At Risk
14705,199,1,179,1,1,1,111,At Risk
16990,219,1,179,1,1,1,111,At Risk
16620,181,2,178.96,1,2,1,121,At Risk
15139,162,2,178.96,1,2,1,121,At Risk
15262,324,1,178.95,1,1,1,111,At Risk
